work_year,salary_in_usd,rn,cumulative_salary
2022,117789,71,4055157
2022,104702,72,4054859
2022,146000,73,4109622
2022,123000,74,4169896
2022,65438,75,4193137
2022,39263,76,4179208
2022,165220,77,4314677
2022,120160,78,4361837
2022,180000,79,4491837
2022,120000,80,4602371
2022,95550,81,4648275
2022,167000,82,4715275
2022,123000,83,4758275
2022,150000,84,4825775
2022,211500,85,4887275
2022,138600,86,4950101
2022,170000,87,5106701
2022,123000,88,5110642
2022,215300,89,5323083
2022,158200,90,5441245
2022,180000,91,5615566
2022,71982,92,5596814
2022,45807,93,5495621
2022,260000,94,5694154
2022,180000,95,5836329
2022,80000,96,5756329
2022,140400,97,5883828
2022,215300,98,6008394
2022,31615,99,5923095
2022,18442,100,5907729
2022,104890,101,5956363
2022,140000,102,6008625
2022,220000,103,6139971
2022,140000,104,6144971
2022,183228,105,6281390
2022,91614,106,6369004
2022,185100,107,6450413
2022,200000,108,6485413
2022,120000,109,6568770
2022,230000,110,6683770
2022,100000,111,6693770
2022,100000,112,6765371
2022,35590,113,6670961
2022,100000,114,6754057
2022,165000,115,6893525
2022,52396,116,6868237
2022,40000,117,6808237
2022,86703,118,6836940
2022,48000,119,6864769
2022,122346,120,6878115
2022,69336,121,6817451
2022,135000,122,6862451
2022,78000,123,6803831
2022,141300,124,6845771
2022,102100,125,6830082
2022,205300,126,6930680
2022,140400,127,6925080
2022,176000,128,6978080
2022,144000,129,7056642
2022,205300,130,7222679
2022,140400,131,7197859
2022,140000,132,7217699
2022,210000,133,7247699
2022,140000,134,7267699
2022,210000,135,7382149
2022,140000,136,7355149
2022,210000,137,7442149
2022,140000,138,7432149
2022,230000,139,7450649
2022,150000,140,7462049
2022,210000,141,7502049
2022,160000,142,7539049
2022,130000,143,7453749
2021,36643,55,4214919
2021,115000,56,4250086
2021,90000,57,4304351
2021,28399,58,4281429
2021,130000,59,4370948
2021,16904,60,4347936
2021,25532,61,4305040
2021,77684,62,4336964
2021,100000,63,4360006
2021,58000,64,4313006
2021,20171,65,4294401
2021,109000,66,4285401
2022,130000,67,4295401
2022,90000,68,4247051
2022,136620,69,4362002
2022,99360,70,4049362
2022,117789,71,4104425
2022,104702,72,4159859
2022,146000,73,4200859
2022,123000,74,4232622
2022,65438,75,4235334
2022,39263,76,4232400
2022,165220,77,4344428
2022,120160,78,4434837
2022,180000,79,4541837
2022,120000,80,4611837
2022,95550,81,4697921
2022,167000,82,4815275
2022,123000,83,4838275
2022,150000,84,4908275
2022,211500,85,5037275
2022,138600,86,5025875
2022,170000,87,5120101
2022,123000,88,5229701
2022,215300,89,5325942
2022,158200,90,5481283
2022,180000,91,5621245
2022,71982,92,5687548
2022,45807,93,5642621
2022,260000,94,5755621
2022,180000,95,5874154
2022,80000,96,5916329
2022,140400,97,5896729
2022,215300,98,6099128
2022,31615,99,6040009
2022,18442,100,5941537
2022,104890,101,6012619
2022,140000,102,6096363
2022,220000,103,6228625
2022,140000,104,6279971
2022,183228,105,6328199
2022,91614,106,6373004
2022,185100,107,6554104
2022,200000,108,6650413
2022,120000,109,6605413
2022,230000,110,6798770
2022,100000,111,6783770
2022,100000,112,6793770
2022,35590,113,6800961
2022,100000,114,6770961
2022,165000,115,6919057
2022,52396,116,6945921
2022,40000,117,6908237
2022,86703,118,6894940
2022,48000,119,6884940
2022,122346,120,6987115
2022,69336,121,6947451
2022,135000,122,6952451
2022,78000,123,6940451
2022,141300,124,6945131
2022,102100,125,6947871
2022,205300,126,7035382
2022,140400,127,7071080
2022,176000,128,7101080
2022,144000,129,7122080
2022,205300,130,7261942
2022,140400,131,7363079
2022,140000,132,7337859
2022,210000,133,7427699
2022,140000,134,7387699
2022,210000,135,7477699
2022,140000,136,7522149
2022,210000,137,7565149
2022,140000,138,7582149
2022,230000,139,7662149
2022,150000,140,7600649
2022,210000,141,7672049
2022,160000,142,7662049
2022,130000,143,7669049
2021,115000,56,4329919
2021,90000,57,4340086
2021,28399,58,4332750
2021,130000,59,4411429
2021,16904,60,4387852
2021,25532,61,4373468
2021,77684,62,4382724
2021,100000,63,4436964
2021,58000,64,4418006
2021,20171,65,4333177
2021,109000,66,4403401
2022,130000,67,4415401
2022,90000,68,4385401
2022,136620,69,4383671
2022,99360,70,4461362
2022,117789,71,4167151
2022,104702,72,4209127
2022,146000,73,4305859
2022,123000,74,4323859
2022,65438,75,4298060
2022,39263,76,4274597
2022,165220,77,4397620
2022,120160,78,4464588
2022,180000,79,4614837
2022,120000,80,4661837
2022,95550,81,4707387
2022,167000,82,4864921
2022,123000,83,4938275
2022,150000,84,4988275
2022,211500,85,5119775
2022,138600,86,5175875
2022,170000,87,5195875
2022,123000,88,5243101
2022,215300,89,5445001
2022,158200,90,5484142
2022,180000,91,5661283
2022,71982,92,5693227
2022,45807,93,5733355
2022,260000,94,5902621
2022,180000,95,5935621
2022,80000,96,5954154
2022,140400,97,6056729
2022,215300,98,6112029
2022,31615,99,6130743
2022,18442,100,6058451
2022,104890,101,6046427
2022,140000,102,6152619
2022,220000,103,6316363
2022,140000,104,6368625
2022,183228,105,6463199
2022,91614,106,6419813
2022,185100,107,6558104
2022,200000,108,6754104
2022,120000,109,6770413
2022,230000,110,6835413
2022,100000,111,6898770
2022,100000,112,6883770
2022,35590,113,6829360
2022,100000,114,6900961
2022,165000,115,6935961
2022,52396,116,6971453
2022,40000,117,6985921
2022,86703,118,6994940
2022,48000,119,6942940
2022,122346,120,7007286
2022,69336,121,7056451
2022,135000,122,7082451
2022,78000,123,7030451
2022,141300,124,7081751
2022,102100,125,7047231
2022,205300,126,7153171
2022,140400,127,7175782
2022,176000,128,7247080
2022,144000,129,7245080
2022,205300,130,7327380
2022,140400,131,7402342
2022,140000,132,7503079
2022,210000,133,7547859
2022,140000,134,7567699
2022,210000,135,7597699
2022,140000,136,7617699
2022,210000,137,7732149
2022,140000,138,7705149
2022,230000,139,7812149
2022,150000,140,7812149
2022,210000,141,7810649
2022,160000,142,7832049
2022,130000,143,7792049
2021,90000,57,4419919
2021,28399,58,4368485
2021,130000,59,4462750
2021,16904,60,4428333
2021,25532,61,4413384
2021,77684,62,4451152
2021,100000,63,4482724
2021,58000,64,4494964
2021,20171,65,4438177
2021,109000,66,4442177
2022,130000,67,4533401
2022,90000,68,4505401
2022,136620,69,4522021
2022,99360,70,4483031
2022,117789,71,4579151
2022,104702,72,4271853
2022,146000,73,4355127
2022,123000,74,4428859
2022,65438,75,4389297
2022,39263,76,4337323
2022,165220,77,4439817
2022,120160,78,4517780
2022,180000,79,4644588
2022,120000,80,4734837
2022,95550,81,4757387
2022,167000,82,4874387
2022,123000,83,4987921
2022,150000,84,5088275
2022,211500,85,5199775
2022,138600,86,5258375
2022,170000,87,5345875
2022,123000,88,5318875
2022,215300,89,5458401
2022,158200,90,5603201
2022,180000,91,5664142
2022,71982,92,5733265
2022,45807,93,5739034
2022,260000,94,5993355
2022,180000,95,6082621
2022,80000,96,6015621
2022,140400,97,6094554
2022,215300,98,6272029
2022,31615,99,6143644
2022,18442,100,6149185
2022,104890,101,6163341
2022,140000,102,6186427
2022,220000,103,6372619
2022,140000,104,6456363
2022,183228,105,6551853
2022,91614,106,6554813
2022,185100,107,6604913
2022,200000,108,6758104
2022,120000,109,6874104
2022,230000,110,7000413
2022,100000,111,6935413
2022,100000,112,6998770
2022,35590,113,6919360
2022,100000,114,6929360
2022,165000,115,7065961
2022,52396,116,6988357
2022,40000,117,7011453
2022,86703,118,7072624
2022,48000,119,7042940
2022,122346,120,7065286
2022,69336,121,7076622
2022,135000,122,7191451
2022,78000,123,7160451
2022,141300,124,7171751
2022,102100,125,7183851
2022,205300,126,7252531
2022,140400,127,7293571
2022,176000,128,7351782
2022,144000,129,7391080
2022,205300,130,7450380
2022,140400,131,7467780
2022,140000,132,7542342
2022,210000,133,7713079
2022,140000,134,7687859
2022,210000,135,7777699
2022,140000,136,7737699
2022,210000,137,7827699
2022,140000,138,7872149
2022,230000,139,7935149
2022,150000,140,7962149
2022,210000,141,8022149
2022,160000,142,7970649
2022,130000,143,7962049
2021,28399,58,4448318
2021,130000,59,4498485
2021,16904,60,4479654
2021,25532,61,4453865
2021,77684,62,4491068
2021,100000,63,4551152
2021,58000,64,4540724
2021,20171,65,4515135
2021,109000,66,4547177
2022,130000,67,4572177
2022,90000,68,4623401
2022,136620,69,4642021
2022,99360,70,4621381
2022,117789,71,4600820
2022,104702,72,4683853
2022,146000,73,4417853
2022,123000,74,4478127
2022,65438,75,4494297
2022,39263,76,4428560
2022,165220,77,4502543
2022,120160,78,4559977
2022,180000,79,4697780
2022,120000,80,4764588
2022,95550,81,4830387
2022,167000,82,4924387
2022,123000,83,4997387
2022,150000,84,5137921
2022,211500,85,5299775
2022,138600,86,5338375
2022,170000,87,5428375
2022,123000,88,5468875
2022,215300,89,5534175
2022,158200,90,5616601
2022,180000,91,5783201
2022,71982,92,5736124
2022,45807,93,5779072
2022,260000,94,5999034
2022,180000,95,6173355
2022,80000,96,6162621
2022,140400,97,6156021
2022,215300,98,6309854
2022,31615,99,6303644
2022,18442,100,6162086
2022,104890,101,6254075
2022,140000,102,6303341
2022,220000,103,6406427
2022,140000,104,6512619
2022,183228,105,6639591
2022,91614,106,6643467
2022,185100,107,6739913
2022,200000,108,6804913
2022,120000,109,6878104
2022,230000,110,7104104
2022,100000,111,7100413
2022,100000,112,7035413
2022,35590,113,7034360
2022,100000,114,7019360
2022,165000,115,7094360
2022,52396,116,7118357
2022,40000,117,7028357
2022,86703,118,7098156
2022,48000,119,7120624
2022,122346,120,7165286
2022,69336,121,7134622
2022,135000,122,7211622
2022,78000,123,7269451
2022,141300,124,7301751
2022,102100,125,7273851
2022,205300,126,7389151
2022,140400,127,7392931
2022,176000,128,7469571
2022,144000,129,7495782
2022,205300,130,7596380
2022,140400,131,7590780
2022,140000,132,7607780
2022,210000,133,7752342
2022,140000,134,7853079
2022,210000,135,7897859
2022,140000,136,7917699
2022,210000,137,7947699
2022,140000,138,7967699
2022,230000,139,8102149
2022,150000,140,8085149
2022,210000,141,8172149
2022,160000,142,8182149
2022,130000,143,8100649
2021,130000,59,4578318
2021,16904,60,4515389
2021,25532,61,4505186
2021,77684,62,4531549
2021,100000,63,4591068
2021,58000,64,4609152
2021,20171,65,4560895
2021,109000,66,4624135
2022,130000,67,4677177
2022,90000,68,4662177
2022,136620,69,4760021
2022,99360,70,4741381
2022,117789,71,4739170
2022,104702,72,4705522
2022,146000,73,4829853
2022,123000,74,4540853
2022,65438,75,4543565
2022,39263,76,4533560
2022,165220,77,4593780
2022,120160,78,4622703
2022,180000,79,4739977
2022,120000,80,4817780
2022,95550,81,4860138
2022,167000,82,4997387
2022,123000,83,5047387
2022,150000,84,5147387
2022,211500,85,5349421
2022,138600,86,5438375
2022,170000,87,5508375
2022,123000,88,5551375
2022,215300,89,5684175
2022,158200,90,5692375
2022,180000,91,5796601
2022,71982,92,5855183
2022,45807,93,5781931
2022,260000,94,6039072
2022,180000,95,6179034
2022,80000,96,6253355
2022,140400,97,6303021
2022,215300,98,6371321
2022,31615,99,6341469
2022,18442,100,6322086
2022,104890,101,6266976
2022,140000,102,6394075
2022,220000,103,6523341
2022,140000,104,6546427
2022,183228,105,6695847
2022,91614,106,6731205
2022,185100,107,6828567
2022,200000,108,6939913
2022,120000,109,6924913
2022,230000,110,7108104
2022,100000,111,7204104
2022,100000,112,7200413
2022,35590,113,7071003
2022,100000,114,7134360
2022,165000,115,7184360
2022,52396,116,7146756
2022,40000,117,7158357
2022,86703,118,7115060
2022,48000,119,7146156
2022,122346,120,7242970
2022,69336,121,7234622
2022,135000,122,7269622
2022,78000,123,7289622
2022,141300,124,7410751
2022,102100,125,7403851
2022,205300,126,7479151
2022,140400,127,7529551
2022,176000,128,7568931
2022,144000,129,7613571
2022,205300,130,7701082
2022,140400,131,7736780
2022,140000,132,7730780
2022,210000,133,7817780
2022,140000,134,7892342
2022,210000,135,8063079
2022,140000,136,8037859
2022,210000,137,8127699
2022,140000,138,8087699
2022,230000,139,8197699
2022,150000,140,8252149
2022,210000,141,8295149
2022,160000,142,8332149
2022,130000,143,8312149
2021,16904,60,4595222
2021,25532,61,4540921
2021,77684,62,4582870
2021,100000,63,4631549
2021,58000,64,4649068
2021,20171,65,4629323
2021,109000,66,4669895
2022,130000,67,4754135
2022,90000,68,4767177
2022,136620,69,4798797
2022,99360,70,4859381
2022,117789,71,4859170
2022,104702,72,4843872
2022,146000,73,4851522
2022,123000,74,4952853
2022,65438,75,4606291
2022,39263,76,4582828
2022,165220,77,4698780
2022,120160,78,4713940
2022,180000,79,4802703
2022,120000,80,4859977
2022,95550,81,4913330
2022,167000,82,5027138
2022,123000,83,5120387
2022,150000,84,5197387
2022,211500,85,5358887
2022,138600,86,5488021
2022,170000,87,5608375
2022,123000,88,5631375
2022,215300,89,5766675
2022,158200,90,5842375
2022,180000,91,5872375
2022,71982,92,5868583
2022,45807,93,5900990
2022,260000,94,6041931
2022,180000,95,6219072
2022,80000,96,6259034
2022,140400,97,6393755
2022,215300,98,6518321
2022,31615,99,6402936
2022,18442,100,6359911
2022,104890,101,6426976
2022,140000,102,6406976
2022,220000,103,6614075
2022,140000,104,6663341
2022,183228,105,6729655
2022,91614,106,6787461
2022,185100,107,6916305
2022,200000,108,7028567
2022,120000,109,7059913
2022,230000,110,7154913
2022,100000,111,7208104
2022,100000,112,7304104
2022,35590,113,7236003
2022,100000,114,7171003
2022,165000,115,7299360
2022,52396,116,7236756
2022,40000,117,7186756
2022,86703,118,7245060
2022,48000,119,7163060
2022,122346,120,7268502
2022,69336,121,7312306
2022,135000,122,7369622
2022,78000,123,7347622
2022,141300,124,7430922
2022,102100,125,7512851
2022,205300,126,7609151
2022,140400,127,7619551
2022,176000,128,7705551
2022,144000,129,7712931
2022,205300,130,7818871
2022,140400,131,7841482
2022,140000,132,7876780
2022,210000,133,7940780
2022,140000,134,7957780
2022,210000,135,8102342
2022,140000,136,8203079
2022,210000,137,8247859
2022,140000,138,8267699
2022,230000,139,8317699
2022,150000,140,8347699
2022,210000,141,8462149
2022,160000,142,8455149
2022,130000,143,8462149
2021,25532,61,4620754
2021,77684,62,4618605
2021,100000,63,4682870
2021,58000,64,4689549
2021,20171,65,4669239
2021,109000,66,4738323
2022,130000,67,4799895
2022,90000,68,4844135
2022,136620,69,4903797
2022,99360,70,4898157
2022,117789,71,4977170
2022,104702,72,4963872
2022,146000,73,4989872
2022,123000,74,4974522
2022,65438,75,5018291
2022,39263,76,4645554
2022,165220,77,4748048
2022,120160,78,4818940
2022,180000,79,4893940
2022,120000,80,4922703
2022,95550,81,4955527
2022,167000,82,5080330
2022,123000,83,5150138
2022,150000,84,5270387
2022,211500,85,5408887
2022,138600,86,5497487
2022,170000,87,5658021
2022,123000,88,5731375
2022,215300,89,5846675
2022,158200,90,5924875
2022,180000,91,6022375
2022,71982,92,5944357
2022,45807,93,5914390
2022,260000,94,6160990
2022,180000,95,6221931
2022,80000,96,6299072
2022,140400,97,6399434
2022,215300,98,6609055
2022,31615,99,6549936
2022,18442,100,6421378
2022,104890,101,6464801
2022,140000,102,6566976
2022,220000,103,6626976
2022,140000,104,6754075
2022,183228,105,6846569
2022,91614,106,6821269
2022,185100,107,6972561
2022,200000,108,7116305
2022,120000,109,7148567
2022,230000,110,7289913
2022,100000,111,7254913
2022,100000,112,7308104
2022,35590,113,7339694
2022,100000,114,7336003
2022,165000,115,7336003
2022,52396,116,7351756
2022,40000,117,7276756
2022,86703,118,7273459
2022,48000,119,7293060
2022,122346,120,7285406
2022,69336,121,7337838
2022,135000,122,7447306
2022,78000,123,7447622
2022,141300,124,7488922
2022,102100,125,7533022
2022,205300,126,7718151
2022,140400,127,7749551
2022,176000,128,7795551
2022,144000,129,7849551
2022,205300,130,7918231
2022,140400,131,7959271
2022,140000,132,7981482
2022,210000,133,8086780
2022,140000,134,8080780
2022,210000,135,8167780
2022,140000,136,8242342
2022,210000,137,8413079
2022,140000,138,8387859
2022,230000,139,8497699
2022,150000,140,8467699
2022,210000,141,8557699
2022,160000,142,8622149
2022,130000,143,8585149
2021,77684,62,4698438
2021,100000,63,4718605
2021,58000,64,4740870
2021,20171,65,4709720
2021,109000,66,4778239
2022,130000,67,4868323
2022,90000,68,4889895
2022,136620,69,4980755
2022,99360,70,5003157
2022,117789,71,5015946
2022,104702,72,5081872
2022,146000,73,5109872
2022,123000,74,5112872
2022,65438,75,5039960
2022,39263,76,5057554
2022,165220,77,4810774
2022,120160,78,4868208
2022,180000,79,4998940
2022,120000,80,5013940
2022,95550,81,5018253
2022,167000,82,5122527
2022,123000,83,5203330
2022,150000,84,5300138
2022,211500,85,5481887
2022,138600,86,5547487
2022,170000,87,5667487
2022,123000,88,5781021
2022,215300,89,5946675
2022,158200,90,6004875
2022,180000,91,6104875
2022,71982,92,6094357
2022,45807,93,5990164
2022,260000,94,6174390
2022,180000,95,6340990
2022,80000,96,6301931
2022,140400,97,6439472
2022,215300,98,6614734
2022,31615,99,6640670
2022,18442,100,6568378
2022,104890,101,6526268
2022,140000,102,6604801
2022,220000,103,6786976
2022,140000,104,6766976
2022,183228,105,6937303
2022,91614,106,6938183
2022,185100,107,7006369
2022,200000,108,7172561
2022,120000,109,7236305
2022,230000,110,7378567
2022,100000,111,7389913
2022,100000,112,7354913
2022,35590,113,7343694
2022,100000,114,7439694
2022,165000,115,7501003
2022,52396,116,7388399
2022,40000,117,7391756
2022,86703,118,7363459
2022,48000,119,7321459
2022,122346,120,7415406
2022,69336,121,7354742
2022,135000,122,7472838
2022,78000,123,7525306
2022,141300,124,7588922
2022,102100,125,7591022
2022,205300,126,7738322
2022,140400,127,7858551
2022,176000,128,7925551
2022,144000,129,7939551
2022,205300,130,8054851
2022,140400,131,8058631
2022,140000,132,8099271
2022,210000,133,8191482
2022,140000,134,8226780
2022,210000,135,8290780
2022,140000,136,8307780
2022,210000,137,8452342
2022,140000,138,8553079
2022,230000,139,8617859
2022,150000,140,8647699
2022,210000,141,8677699
2022,160000,142,8717699
2022,130000,143,8752149
2021,100000,63,4798438
2021,58000,64,4776605
2021,20171,65,4761041
2021,109000,66,4818720
2022,130000,67,4908239
2022,90000,68,4958323
2022,136620,69,5026515
2022,99360,70,5080115
2022,117789,71,5120946
2022,104702,72,5120648
2022,146000,73,5227872
2022,123000,74,5232872
2022,65438,75,5178310
2022,39263,76,5079223
2022,165220,77,5222774
2022,120160,78,4930934
2022,180000,79,5048208
2022,120000,80,5118940
2022,95550,81,5109490
2022,167000,82,5185253
2022,123000,83,5245527
